,title,price,link
623,HP OMEN Ryzen 5 Hexa Core AMD R5-5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce...,"₹79,990",/hp-omen-ryzen-5-hexa-core-amd-r5-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-16-c0136ax-gaming-laptop/p/itmf7d68c3599e87?pid=COMGBVJMD2KJ5GGH&lid=LSTCOMGBVJMD2KJ5GGHPEPO8Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_26_624&otracker=search&fm=organic&iid=70267ea2-184c-41d7-9947-611418bc84fd.COMGBVJMD2KJ5GGH.SEARCH&ppt=None&ppn=None&ssid=zex8044ts00000001664602211546&qH=c06ea84a1e3dc3c6
624,DELL Inspiron Core i5 11th Gen - (4 GB/1 TB HDD/256 GB SSD/Windows 10) Inspiron 3501 Thin and Light La...,"₹56,500",/dell-inspiron-core-i5-11th-gen-4-gb-1-tb-hdd-256-gb-ssd-windows-10-3501-thin-light-laptop/p/itmf488f000db513?pid=COMG36KGGJHYA4D8&lid=LSTCOMG36KGGJHYA4D8MMJDQ6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_625&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMG36KGGJHYA4D8.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
625,ASUS Ryzen 9 Octa Core AMD R9-5900HX - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RT...,"₹1,17,999",/asus-ryzen-9-octa-core-amd-r9-5900hx-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-m7400qc-km053ws-creator-laptop/p/itm9713bbcf1ad2d?pid=COMGA36RTZAWGERF&lid=LSTCOMGA36RTZAWGERFNMAEIG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_626&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMGA36RTZAWGERF.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
626,acer Aspire 3 Ryzen 3 Dual Core R33250U - (4 GB/1 TB HDD/Windows 10 Home) A315-23 Notebook,"₹34,129",/acer-aspire-3-ryzen-dual-core-r33250u-4-gb-1-tb-hdd-windows-10-home-a315-23-notebook/p/itmcfdf42e50586b?pid=COMG6DUHDBW9QAHG&lid=LSTCOMG6DUHDBW9QAHGDZIJAK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_627&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMG6DUHDBW9QAHG.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
627,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹48,590",/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP92OZVPB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_628&otracker=search&fm=organic&iid=en_lscuMZGke3UaFCP5FgE6FvLOUx%2BnPUFeWcMmSnue1ChbbiD4ghpImZde8dyAm6szLCKcdjRMK54T7QlPpsdb2g%3D%3D&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
628,Lenovo Ideapad 520 Core i5 8th Gen - (8 GB/2 TB HDD/Windows 10 Home/4 GB Graphics) 520-15IKB Laptop,"₹64,821",/lenovo-ideapad-520-core-i5-8th-gen-8-gb-2-tb-hdd-windows-10-home-4-gb-graphics-520-15ikb-laptop/p/itmf8ccg35zg5ctz?pid=COMF8CCGUMHK6Z77&lid=LSTCOMF8CCGUMHK6Z777X9UP4&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_629&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMF8CCGUMHK6Z77.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
629,acer Aspire 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) A515-45 Thin and Light Lapto...,"₹54,990",/acer-aspire-5-ryzen-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-a515-45-thin-light-laptop/p/itm16666d7c2b0e7?pid=COMG8ZYE6WST2GCU&lid=LSTCOMG8ZYE6WST2GCUEBJACV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_630&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMG8ZYE6WST2GCU.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
630,DELL Inspiron Core i5 11th Gen - (16 GB/512 GB SSD/Windows 10/2 GB Graphics) Inspiron 5518 Thin and Li...,"₹74,985",/dell-inspiron-core-i5-11th-gen-16-gb-512-gb-ssd-windows-10-2-graphics-5518-thin-light-laptop/p/itm4fd6b8a09861e?pid=COMG43Z5SKXQZGGY&lid=LSTCOMG43Z5SKXQZGGYQQZA0E&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_631&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMG43Z5SKXQZGGY.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
631,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,"₹76,990",/lenovo-ideapad-gaming-3-ryzen-7-octa-core-amd-r7-5800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-gaming3-15ach6d2-laptop/p/itmd92c6762aa792?pid=COMGGMRSDDRGKFGU&lid=LSTCOMGGMRSDDRGKFGUW00GQI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_632&otracker=search&fm=organic&iid=en_lscuMZGke3UaFCP5FgE6FvLOUx%2BnPUFeWcMmSnue1CjX2MKscbptn9kKIlUmNR1VrysH0ZXA6zuHVAJINhk52w%3D%3D&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
632,MSI Vector GP66 Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 30...,"₹2,09,990",/msi-vector-gp66-core-i7-12th-gen-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-3070ti-360-hz-gp76-12ugso-gaming-laptop/p/itm2dc02e0ddf500?pid=COMGHBHZHQHCGNH7&lid=LSTCOMGHBHZHQHCGNH77MTPOT&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_633&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMGHBHZHQHCGNH7.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
633,Lenovo Core i7 9th Gen - (16 GB/1 TB SSD/Windows 10 Pro/4 GB Graphics) Thinkpad P53 Thin and Light Lap...,"₹2,29,900",/lenovo-core-i7-9th-gen-16-gb-1-tb-ssd-windows-10-pro-4-gb-graphics-thinkpad-p53-thin-light-laptop/p/itme6934822ef5d3?pid=COMFW3FVS4AMZHKN&lid=LSTCOMFW3FVS4AMZHKNOJQRH6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_634&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMFW3FVS4AMZHKN.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
634,DELL Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce RTX 3050) G15-...,"₹70,990",/dell-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-rtx-3050-g15-5515-gaming-laptop/p/itm337b5cde6d860?pid=COMG97ARZGJ5NKCJ&lid=LSTCOMG97ARZGJ5NKCJXAXWXP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_635&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMG97ARZGJ5NKCJ.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
635,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹68,840",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ihu6d2-laptop/p/itm78e98bb9abfb1?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNLFBEJ0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_636&otracker=search&fm=organic&iid=en_lscuMZGke3UaFCP5FgE6FvLOUx%2BnPUFeWcMmSnue1ChAFoqAf4nu5MhNEZuX9r0fZjVCOTlzjdgjWzUGAkJMhg%3D%3D&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
636,Lenovo Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) 81WA00K1IN Laptop,"₹38,980",/lenovo-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-81wa00k1in-laptop/p/itm3837bca9ea617?pid=COMG57X3HRJ5C8KC&lid=LSTCOMG57X3HRJ5C8KCZAV81L&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_637&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMG57X3HRJ5C8KC.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
637,ASUS ZenBook Duo 14 (2021) Touch Panel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/2 GB Graph...,"₹1,09,990",/asus-zenbook-duo-14-2021-touch-panel-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-2-graphics-ux482egr-ka521ws-thin-light-laptop/p/itm19dcdd6a581b3?pid=COMGBF3S8P3KDTFX&lid=LSTCOMGBF3S8P3KDTFXQER7UA&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_638&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMGBF3S8P3KDTFX.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
638,HP Pavilion x360 Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/2 GB Graphics) 14-dh1025...,"₹80,990",/hp-pavilion-x360-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-2-graphics-14-dh1025tx-2-1-laptop/p/itm6e852f01efc14?pid=COMFJZ92R2Y836UF&lid=LSTCOMFJZ92R2Y836UFAVG4DP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_639&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMFJZ92R2Y836UF.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
639,ASUS Zenbook Flip 13 OLED Touch Panel Intel EVO Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) U...,"₹79,990",/asus-zenbook-flip-13-oled-touch-panel-intel-evo-core-i5-11th-gen-8-gb-512-gb-ssd-windows-10-home-ux363ea-hp501ts-2-1-laptop/p/itmeaed5125d10fa?pid=COMGY4DTHYFGFPGZ&lid=LSTCOMGY4DTHYFGFPGZFVKPSP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_640&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMGY4DTHYFGFPGZ.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
640,Lenovo IdeaPad 3 15IML05 Core i3 10th Gen - (8 GB/Windows 11 Home) IdeaPad 3 15IML05 Thin and Light La...,"₹34,990",/lenovo-ideapad-3-15iml05-core-i3-10th-gen-8-gb-windows-11-home-thin-light-laptop/p/itm3d60370e2b527?pid=COMGAPFFNUQGTR5Y&lid=LSTCOMGAPFFNUQGTR5YFDI3DF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_641&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMGAPFFNUQGTR5Y.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
641,Lenovo Core i3 10th Gen - (8 GB/1 TB HDD/Windows 11 Home) Ideapad 3 15IML05 Laptop,"₹38,990",/lenovo-core-i3-10th-gen-8-gb-1-tb-hdd-windows-11-home-ideapad-3-15iml05-laptop/p/itm3eb7964261e64?pid=COMGBVZ9RSFBWVJT&lid=LSTCOMGBVZ9RSFBWVJTF2NV3B&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_642&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMGBVZ9RSFBWVJT.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
642,Lenovo IdeaPad Gaming 3i Core i5 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics/NV...,"₹69,990",/lenovo-ideapad-gaming-3i-core-i5-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-60-hz-15imh05-laptop/p/itma6edb098a1efd?pid=COMFSYCZAGGEFBV9&lid=LSTCOMFSYCZAGGEFBV9S4E6L0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_643&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMFSYCZAGGEFBV9.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
643,DELL G15 Core i5 10th Gen - (16 GB/512 GB SSD/Windows 10/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz)...,"₹78,990",/dell-g15-core-i5-10th-gen-16-gb-512-gb-ssd-windows-10-4-graphics-nvidia-geforce-gtx-1650-120-hz-g15-5510-inspiron-5510-gaming-laptop/p/itm5af8982c5836f?pid=COMG3P7NHRTGZZZV&lid=LSTCOMG3P7NHRTGZZZVU56OAX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_644&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMG3P7NHRTGZZZV.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
644,ASUS VivoBook Gaming (2020) Core i7 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 10 Home/4 GB Graphics...,"₹87,390",/asus-vivobook-gaming-2020-core-i7-10th-gen-8-gb-1-tb-hdd-256-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-ti-120-hz-f571li-al146t-laptop/p/itm557947a576baf?pid=COMFTWZDS7SYPES7&lid=LSTCOMFTWZDS7SYPES7TIN4JW&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_645&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMFTWZDS7SYPES7.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
645,HP 15 APU Dual Core E2 E2-9000e - (4 GB/1 TB HDD/DOS) 15-BW098AU Laptop,"₹22,992",/hp-15-apu-dual-core-e2-e2-9000e-4-gb-1-tb-hdd-dos-15-bw098au-laptop/p/itmf3s3fkpgy7v7h?pid=COMEXCZNWPJCQ8PG&lid=LSTCOMEXCZNWPJCQ8PGCPWSTZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_646&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMEXCZNWPJCQ8PG.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
646,HP OMEN Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050Ti...,"₹1,18,000",/hp-omen-core-i7-11th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050ti-16-b0352tx-gaming-laptop/p/itm87c392a3d6241?pid=COMGBH9JFRDFBSYQ&lid=LSTCOMGBH9JFRDFBSYQNPQUJH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_647&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMGBH9JFRDFBSYQ.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
647,ASUS ROG Flow Z13 (2022) Core i9 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹3,21,990",/asus-rog-flow-z13-2022-core-i9-12th-gen-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-ti-60-hz-gz301ze-lc193ws-gaming-laptop/p/itm4691174b9c20d?pid=COMGFYQZMX5RCZFX&lid=LSTCOMGFYQZMX5RCZFXRUPNFH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_27_648&otracker=search&fm=organic&iid=ba3eb101-4405-48b7-a407-b7b3547ece0e.COMGFYQZMX5RCZFX.SEARCH&ppt=None&ppn=None&ssid=ilq6hp8k5c0000001664602212288&qH=c06ea84a1e3dc3c6
648,Lenovo IdeaPad Slim 5 Core i7 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82SF004XIN Laptop,"₹78,990",/lenovo-ideapad-slim-5-core-i7-12th-gen-16-gb-512-gb-ssd-windows-11-home-82sf004xin-laptop/p/itm747a3a4b9f984?pid=COMGHZTKU8NGHZCW&lid=LSTCOMGHZTKU8NGHZCWVA2PVE&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_649&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMGHZTKU8NGHZCW.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
649,acer Aspire 3 Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) A314-35 Notebook,"₹28,490",/acer-aspire-3-pentium-silver-8-gb-256-gb-ssd-windows-11-home-a314-35-notebook/p/itm538578c0f019c?pid=COMGGYRHYNUCFQN3&lid=LSTCOMGGYRHYNUCFQN3UHZBUF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_650&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMGGYRHYNUCFQN3.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
650,Lenovo IdeaPad Gaming 3 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeFor...,"₹62,990",/lenovo-ideapad-gaming-3-core-i5-10th-gen-8-gb-512-gb-ssd-windows-10-home-4-graphics-nvidia-geforce-gtx-1650-120-hz-15imh05-laptop/p/itmcfffcaf75270b?pid=COMG36BSJWHQDN68&lid=LSTCOMG36BSJWHQDN68UJHAYU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_651&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMG36BSJWHQDN68.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
651,Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,"₹68,840",/lenovo-ideapad-gaming-3-core-i5-11th-gen-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15ihu6d2-laptop/p/itm78e98bb9abfb1?pid=COMGBNFUHREA8EJN&lid=LSTCOMGBNFUHREA8EJNLFBEJ0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_652&otracker=search&fm=organic&iid=en_y90MYfYWTu4tvXz74yDmelAXtFKYhuMkGC%2BBPOhCoYqDblL2LXKgfqYd3MtSQcG8x9j1msnR6hEAKyvOD5ISFw%3D%3D&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
652,Lenovo APU Dual Core A9 A99425 - (4 GB/1 TB HDD/Windows 10) E41-45 Notebook,"₹26,990",/lenovo-apu-dual-core-a9-a99425-4-gb-1-tb-hdd-windows-10-e41-45-notebook/p/itm133835706fffc?pid=COMG4CRFHWW2WYHY&lid=LSTCOMG4CRFHWW2WYHYVYGVGH&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_653&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMG4CRFHWW2WYHY.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
653,Lenovo Ideapad S145 Core i3 10th Gen - (8 GB/256 GB SSD/Windows 10 Home) S145-15IIL Laptop,"₹36,490",/lenovo-ideapad-s145-core-i3-10th-gen-8-gb-256-gb-ssd-windows-10-home-s145-15iil-laptop/p/itmf7175ec6310c1?pid=COMFRCSGNVDZS5TT&lid=LSTCOMFRCSGNVDZS5TT9PXBVF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_654&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMFRCSGNVDZS5TT.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
654,HP Ryzen 3 Dual Core - (8 GB/1 TB HDD/Windows 11 Home) 255 G8 Laptop,"₹32,661",/hp-ryzen-3-dual-core-8-gb-1-tb-hdd-windows-11-home-255-g8-laptop/p/itm2bb74cc77d5a7?pid=COMGGWPYGRH33MQM&lid=LSTCOMGGWPYGRH33MQM0WHVWG&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_655&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMGGWPYGRH33MQM.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
655,Lenovo IdeaPad 3 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 15ALC6 Thin and Light Lap...,"₹48,590",/lenovo-ideapad-3-ryzen-5-hexa-core-5500u-8-gb-512-gb-ssd-windows-11-home-15alc6-thin-light-laptop/p/itm790def6ef6b6f?pid=COMG9VHHF6HVJPP9&lid=LSTCOMG9VHHF6HVJPP92OZVPB&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_656&otracker=search&fm=organic&iid=en_y90MYfYWTu4tvXz74yDmelAXtFKYhuMkGC%2BBPOhCoYqDCn0ElUdwlpts3V5PKkQHLCKcdjRMK54T7QlPpsdb2g%3D%3D&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
656,acer Nitro 5 Ryzen 9 Octa Core 5900HX - (16 GB/1 TB HDD/512 GB SSD/Windows 11 Home/8 GB Graphics/NVIDI...,"₹1,72,999",/acer-nitro-5-ryzen-9-octa-core-5900hx-16-gb-1-tb-hdd-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-3070-an515-45-gaming-laptop/p/itm408df8e77c256?pid=COMGEZZTYVY45PYN&lid=LSTCOMGEZZTYVY45PYNMFCUSY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_657&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMGEZZTYVY45PYN.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
657,ASUS Eeebook 14 Pentium Quad Core - (8 GB/256 GB SSD/Windows 11 Home) E410KA-BV101WS Thin and Light La...,"₹31,990",/asus-eeebook-14-pentium-quad-core-8-gb-256-gb-ssd-windows-11-home-e410ka-bv101ws-thin-light-laptop/p/itm52355ce426d03?pid=COMGDRC9UUY5NDRR&lid=LSTCOMGDRC9UUY5NDRRCB0VGO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_658&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMGDRC9UUY5NDRR.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
658,ASUS Vivobook 14 Ryzen 3 Dual Core AMD Ryzen 3 3250U - (8 GB/256 GB SSD/Windows 10 Home) M415DA-EK322T...,"₹37,490",/asus-vivobook-14-ryzen-3-dual-core-amd-3250u-8-gb-256-gb-ssd-windows-10-home-m415da-ek322ts-thin-light-laptop/p/itm311ba771d68cb?pid=COMG8MYZKNGZKZCB&lid=LSTCOMG8MYZKNGZKZCBTG9HYY&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_659&otracker=search&fm=organic&iid=4466d8b5-7a0a-433d-8e1e-77297532acb3.COMG8MYZKNGZKZCB.SEARCH&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
659,Lenovo IdeaPad Gaming 3 Ryzen 7 Octa Core AMD R7-5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphic...,"₹76,990",/lenovo-ideapad-gaming-3-ryzen-7-octa-core-amd-r7-5800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-gaming3-15ach6d2-laptop/p/itmd92c6762aa792?pid=COMGGMRSDDRGKFGU&lid=LSTCOMGGMRSDDRGKFGUW00GQI&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_28_660&otracker=search&fm=organic&iid=en_y90MYfYWTu4tvXz74yDmelAXtFKYhuMkGC%2BBPOhCoYo6M2Vp4Wt771PtLjOOI8l1rysH0ZXA6zuHVAJINhk52w%3D%3D&ppt=None&ppn=None&ssid=rand7j6e8g0000001664602213036&qH=c06ea84a1e3dc3c6
